Sys_ID,Name,latitude,longitude,in_legal_delta_boundary
CA4500063,CEDAR CREEK MOBILEHOME PARK,40.79228669569152,-121.94336898691668,FALSE
CA4500066,CLEAR CREEK MOBILE PARK,40.51369940389205,-122.38227919893657,FALSE
CA4500081,LAZY LANDING MOBILE HOME PARK,40.4828047115,-122.32398888910441,FALSE
CA4500082,MIDWAY MOBILEHOME PARK,40.4886594023979,-122.35924663052121,FALSE
CA4500089,PINE RIDGE PARK ESTATES,40.488483173441864,-121.90145015444067,FALSE
CA4500092,RIVER BREEZE MOBILE HOME PARK,40.48975827532017,-122.32922117954631,FALSE
CA4500093,RED HILL MOBILEHOME PARK,40.44071905445409,-122.3264097883481,FALSE
CA4500094,RIVERLAND MOBILEHOME PARK,40.486853849889,-122.32726296883834,FALSE
CA4500098,ANDERSON MOBILE HOME PARK,40.47705182771985,-122.29375682432283,FALSE
CA4500101,LAKE SHASTA PINES RV PARK & CAMPGROUND,40.85584464943567,-122.33753335801295,FALSE
CA4500102,BEAR MOUNTAIN RV RESORT,40.700999764717096,-122.27426733327812,FALSE
CA4500104,SUNRISE MOBILEHOME PARK,40.477406718442985,-122.29377122399036,FALSE
CA4500106,RIO VISTA MOBILEHOME ESTATES,40.205105525491064,-122.21100340465433,FALSE
CA4500107,ZUFALL'S MOBILEHOME PARK,40.49436383880274,-122.370544480625,FALSE
CA4500173,CASSEL PARK MUTUAL WATER CO,40.916647672784755,-121.55752897040853,FALSE
CA4500194,VILLAGE GREEN,40.4664856046092,-122.33096279013984,FALSE
CA4500195,STARLITE PINES MUTUAL WATER CO INC,40.52144874538154,-121.79645316725825,FALSE
CA4500200,AMBERWOOD MOBILE HOME PARK,40.39820021930621,-122.25575937105583,FALSE
CA4500203,RAPID RIVER MOBILEHOME PARK,40.484730651266474,-122.32544878680523,FALSE
CA4500204,WHITE OAK MUTUAL WATER COMPANY,40.37774414309893,-122.3407252721131,FALSE
CA4500210,LASSEN PINES MUTUAL WATER CO INC,40.55475130237519,-121.72630794085913,FALSE
CA4500219,CREEKSIDE MOBILEHOME PARK,40.50425022627675,-121.84023190526614,FALSE
CA4500235,WOODRIDGE MUTUAL WATER CO,40.48814308148664,-121.88913826507356,FALSE
CA4500246,EL RIO ESTATES,40.469485665606705,-122.31202656189248,FALSE
CA4500247,WEST COTTONWOOD APARTMENTS,40.384370023303205,-122.31910014056724,FALSE
CA4500254,ANDERSON PARK VILLAGE,40.44185645067925,-122.29837745137057,FALSE
CA4500255,SACRAMENTO RIVER RV PARK,40.475665938189515,-122.31716816112484,FALSE
CA4500290,PINE GROVE MOBILEHOME PARK,41.056879548279255,-121.38486525101524,FALSE
CA4500303,TUCKER OAKS EAST WATER DISTRICT,40.48280907458906,-122.2970735349626,FALSE
CA4500313,SHASTA CO CSA # 8 PALO CEDRO,40.55671733602441,-122.22914033120676,FALSE
CA4500314,SHASTA CO CSA # 13 ALPINE MEADOWS,40.49594859083677,-121.8849090983206,FALSE
CA4500317,"SHASTA CSA - FRENCH GULCH, #11",40.71034661126541,-122.6330813450095,FALSE
CA4510001,CITY OF ANDERSON,40.44995365789143,-122.29445827795185,FALSE
CA4510002,MOUNTAIN GATE C.S.D.,40.708844550871945,-122.32479354528407,FALSE
CA4510003,BURNEY WATER DISTRICT,40.881268214789344,-121.67794193312102,FALSE
CA4510004,"SHASTA CSA - JONES VALLEY, #6",40.70353204722549,-122.23275853551864,FALSE
CA4510005,CITY OF REDDING,40.574589496334994,-122.3738567775135,FALSE
CA4510006,CITY OF SHASTA LAKE,40.67864149554988,-122.37794026866997,FALSE
CA4510007,COTTONWOOD COUNTY WATER DIST.,40.39806646377876,-122.29874192461057,FALSE
CA4510008,FALL RIVER VALLEY CSD,41.017749853801924,-121.4280241316172,FALSE
CA4510009,SHASTA FOREST VILLAGE M.W.C.,40.50153392535413,-121.90679001867325,FALSE
CA4510011,CENTERVILLE C.S.D.,40.531418972751425,-122.47271595786108,FALSE
CA4510013,SHASTA C.S.D.,40.59193632507492,-122.48309256798971,FALSE
CA4510014,BELLA VISTA WATER DISTRICT,40.62038220125669,-122.27951195395316,FALSE
CA4510015,DEL ORO WATER CO.-JOHNSON PARK,40.920036302790834,-121.62634498699107,FALSE
CA4510016,CLEAR CREEK CSD-ANDERSON,40.460620286844026,-122.42343379087221,FALSE
CA4600009,"SIERRA CSA #5, SIERRA BROOKS",39.64121307666102,-120.2130209640429,FALSE
CA4600012,ALLEGHANY COUNTY W.D.,39.46878346684602,-120.8432668616757,FALSE
CA4600017,R.R. LEWIS SMALL WC,39.5732308341658,-120.62100736654861,FALSE
CA4600018,SIERRAVILLE P.U.D.,39.58205808671847,-120.36719651165014,FALSE
CA4600019,SIERRA CO. W.W.D #1 CALPINE,39.66494260953318,-120.44125767463058,FALSE
CA4600056,"SIERRA CITY WATER WORKS, INC.",39.57125119145002,-120.63725744562825,FALSE
CA4610001,CITY OF LOYALTON,39.67678053092104,-120.24519303538838,FALSE
CA4610002,DOWNIEVILLE PUBLIC U.D.,39.56441930715402,-120.82647892693652,FALSE
CA4700503,CALLAHAN WATER DISTRICT,41.301543783869626,-122.79884962032526,FALSE
CA4700513,HORNBROOK C.S.D.,41.90668920822009,-122.55924546969631,FALSE
CA4700521,SISKIYOU CO.SERVICE AREA #5/CARRICK,41.446440105982184,-122.36361406015094,FALSE
CA4700523,GRENADA SANITARY DISTRICT,41.64429942364427,-122.5244872163291,FALSE
CA4700528,SISKIYOU CO. ROLLING HILLS MWC,41.70022168763093,-122.63155832447468,FALSE
CA4700531,TENNANT C.S.D.,41.58456137282535,-121.91212032915905,FALSE
CA4700541,CHATEAU SHASTA MOBILE HOME & RV PARK,41.30043662677607,-122.31607779682977,FALSE
CA4700542,ABRAMS LAKE MOBILE ESTATES,41.33720374031428,-122.35558737337168,FALSE
CA4700546,CAL ORE MOBILE ESTATES,41.403902706758274,-122.37935969526652,FALSE
CA4700549,LAKE SISKIYOU M.W.C.,41.29474659732456,-122.32009117645768,FALSE
CA4700551,COPCO LAKE MWC,41.9662412903643,-122.28005169585745,FALSE
CA4700626,COVE MOBILE VILLA,41.658079624032005,-122.59156639441453,FALSE
CA4700627,JUNIPER CREEK ESTATES,41.685351805657604,-122.6337116898577,FALSE
CA4700630,SHASTA VIEW HEIGHTS OWNERS ASSOCIATION,41.72039053302831,-122.66514956696055,FALSE
CA4700638,OAK VALLEY ACRES P.O.A.,41.66204420408948,-122.639165868795,FALSE
CA4700686,SUN MOUNTAIN M.W.C.,41.28028924724045,-122.29968878204984,FALSE
CA4700803,SHADOW MOUNTAIN MHP,41.285043109284786,-122.30795898980755,FALSE
CA4700872,MONTE SHASTA M.W.C.,41.31676380975782,-122.28560338227798,FALSE
CA4700880,SISKIYOU LAKE HIGHLANDS MWC,41.284678927892635,-122.3240777886222,FALSE
CA4700884,SHASTINA MOBILE ESTATES,41.468136866919714,-122.35243928672662,FALSE
CA4710001,"DORRIS, CITY OF",41.96153128872464,-121.92091098479635,FALSE
CA4710002,"DUNSMUIR, CITY OF",41.21405270023513,-122.27444926120914,FALSE
CA4710003,"FORT JONES, TOWN OF",41.60841677973784,-122.84109694144297,FALSE
CA4710004,"ETNA, CITY OF",41.45867799123689,-122.89537830201343,FALSE
CA4710006,MCCLOUD C.S.D.,41.245530642932465,-122.13193945639364,FALSE
CA4710007,"MONTAGUE, CITY OF",41.718655187724764,-122.47340669807713,FALSE
CA4710008,"MT. SHASTA, CITY OF",41.321114306179126,-122.31471165411695,FALSE
CA4710009,"WEED, CITY OF",41.413005492252175,-122.38153442532806,FALSE
CA4710010,"TULELAKE, CITY OF",41.907051578500855,-121.44435908163933,FALSE
CA4710011,"YREKA, CITY OF",41.72976490591409,-122.63053412679551,FALSE
CA4710012,HAPPY CAMP C.S.D.,41.79514648409606,-123.386308312006,FALSE
CA4710013,LAKE SHASTINA C.S.D,41.520399518116164,-122.37336972099682,FALSE
CA4800531,VACA VILLA APARTMENTS,38.34304371852584,-122.00219921847977,FALSE
CA4800561,SNUG HARBOR RESORT,38.198298297857235,-121.61460249989368,TRUE
CA4800564,HIDDEN ACRES TRAILER VILLA,38.36748776397988,-122.0107526829381,FALSE
CA4800589,CRESTA MESA PARQUE,38.25272472630777,-122.14603884600706,FALSE
CA4800753,VINEYARD RV PARK,38.41873684369308,-121.9355553702433,FALSE
CA4810001,CITY OF BENICIA,38.07239727844671,-122.15253624625089,FALSE
CA4810002,CALIFORNIA WATER SERVICE CO. - DIXON,38.446366164315315,-121.82610539083343,FALSE
CA4810003,CITY OF FAIRFIELD,38.25698351610736,-122.06316296585949,FALSE
CA4810004,CITY OF RIO VISTA,38.177161033462845,-121.70317161986826,TRUE
CA4810005,SUISUN-SOLANO WATER AUTHORITY,38.24899568912612,-122.00597529431984,FALSE
CA4810007,CITY OF VALLEJO,38.11411859493614,-122.23507989678392,FALSE
CA4810008,CITY OF VACAVILLE,38.360528406001514,-121.96996258512107,FALSE
CA4810009,CITY OF DIXON,38.455569963565175,-121.82747081881423,FALSE
CA4810010,SID - GIBSON CANYON,38.39043324088579,-122.0058794283061,FALSE
CA4810011,SID - ELMIRA,38.34823756064134,-121.90820233284921,FALSE
CA4810012,SID - QUAIL CANYON,38.48090021143289,-122.04981939344944,FALSE
CA4810013,RURAL NORTH VACAVILLE WATER DISTRICT,38.42273358157146,-122.00747881433713,FALSE
CA4810021,CITY OF VALLEJO-LAKES SYSTEM,38.130157539012515,-122.24932546608377,FALSE
CA4810024,SID - BLUE RIDGE OAKS,38.31496033662387,-122.0386346171738,FALSE
CA4810025,SID - PLEASANT HILLS RANCH,38.40288183007179,-122.04711113328172,FALSE
CA4810026,SID - PEABODY,38.297510401653476,-121.97804204293831,FALSE
CA4810701,CALIFORNIA WATER SERVICE CO.-TRAVIS AFB,38.262817650092146,-121.94449453582057,FALSE
CA4810800,CALIFORNIA STATE PRISON - SOLANO,38.321089207370065,-121.97520455708491,FALSE
CA4810801,DELTA CONSERVATION CAMP,38.217493638497935,-121.84738678250548,FALSE
CA4900508,"CAZADERO WATER COMPANY, INC. (PUC)",38.53321771917064,-123.08897201592512,FALSE
CA4900510,SOUTH CLOVERDALE WATER COMPANY,38.78194905585059,-123.01290500652196,FALSE
CA4900512,HAPPY ACRES MUTUAL BENEFIT WATER SYSTEM,38.30281417737646,-122.73296029393192,FALSE
CA4900513,MADRONE MUTUAL WATER COMPANY,38.33129556387388,-122.72941185998273,FALSE
CA4900514,RANCHO DEL PARADISO-CAL WATER SVC (PUC),38.44441221201725,-123.0619005311492,FALSE
CA4900521,GILL CREEK MUTUAL WATER COMPANY,38.740525895264746,-122.91838292861442,FALSE
CA4900532,SONOMA COUNTY CSA 41-JENNER,38.45227745963887,-123.11780396265212,FALSE
CA4900533,MORTON'S WARM SPRINGS (PUC),38.39359902210857,-122.55166536069972,FALSE
CA4900536,OCCIDENTAL COMMUNITY SERVICES DISTRICT,38.4083575300357,-122.94824682256564,FALSE
CA4900543,SONOMA COUNTY CSA 41-SALMON CREEK,38.34946236980588,-123.06281513177352,FALSE
CA4900545,"BRANGER MUTUAL WATER COMPANY, INC.",38.41979980596278,-122.67271141773861,FALSE
CA4900546,HAWKINS WATER CO-CAL WATER SERVICE (PUC),38.40758124206759,-122.75362924663965,FALSE
CA4900547,END-O-VALLEY MUTUAL WATER COMPANY,38.484544668209566,-122.68185856636127,FALSE
CA4900548,HOLLAND HEIGHTS MUTUAL WATER COMPANY,38.4274751655876,-122.68115070427856,FALSE
CA4900549,SONOMA COUNTY CSA 41-FREESTONE,38.373241498329605,-122.91915422475311,FALSE
CA4900551,MELITA HEIGHTS MUTUAL WATER COMPANY,38.45463616060912,-122.64649360787209,FALSE
CA4900552,MICHELE MUTUAL WATER COMPANY,38.5143815885579,-122.72117296457168,FALSE
CA4900553,PARK ROYAL MUTUAL WATER COMPANY,38.43980439046265,-122.78241161327925,FALSE
CA4900558,BELMONT TERRACE MUTUAL WATER COMPANY,38.40884901307972,-122.84319294754596,FALSE
CA4900559,FIRCREST MUTUAL WATER COMPANY,38.38919742124338,-122.8212964838725,FALSE
CA4900560,KELLY MUTUAL WATER COMPANY,38.38498791963549,-122.80854872245175,FALSE
CA4900561,WILLOWSIDE MUTUAL WATER COMPANY,38.435634833456284,-122.80362879071284,FALSE
CA4900562,DIAMOND A MUTUAL WATER COMPANY,38.30331976541743,-122.54647962438021,FALSE
CA4900563,MISSION HIGHLANDS MUTUAL WATER CO.,38.3203248215938,-122.45663346523791,FALSE
CA4900568,VALLEY FORD WATER ASSOCIATION,38.31747988520275,-122.92460393253998,FALSE
CA4900570,PALOMINO LAKES MUTUAL WATER CO.,38.778959040126864,-122.96844077509347,FALSE
CA4900573,WILSHIRE HEIGHTS MUTUAL WATER COMPANY,38.517509836846436,-122.71091624838708,FALSE
CA4900575,LOCH HAVEN MUTUAL WATER COMPANY,38.55489106009464,-122.71294203408209,FALSE
CA4900577,RIO LINDO ADVENTIST ACADEMY,38.6284696017865,-122.84028114618006,FALSE
CA4900578,CARMET BY THE SEA WATER COMPANY,38.37351283910681,-123.07546707686716,FALSE
CA4900580,SONOMA MOUNTAIN COUNTY WATER DISTRICT,38.37068937046981,-122.64869866065105,FALSE
CA4900584,TIMBER COVE COUNTY WATER DISTRICT,38.54213433214141,-123.28156329737966,FALSE
CA4900585,BENNETT RIDGE MUTUAL WATER COMPANY,38.3950548467281,-122.59780620829115,FALSE
CA4900587,BRAND WATER COMPANY,38.4543437705498,-122.62771364474656,FALSE
CA4900588,LAWNDALE MUTUAL WATER COMPANY,38.41055802933578,-122.56576366350123,FALSE
CA4900599,RANDAL'S RANCHETTE MUTUAL WATER COMPANY,38.48387978006516,-122.67456266912426,FALSE
CA4900600,RINCON VALLEY MOBILE ESTATES,38.46292938902659,-122.67239335421576,FALSE
CA4900603,RIEBLI MUTUAL WATER COMPANY,38.500890859303766,-122.70224100126488,FALSE
CA4900605,MARK WEST ACRES MWC,38.512364905889115,-122.71711810947653,FALSE
CA4900608,SIX ACRES WATER COMPANY,38.788602730045824,-123.01517646195617,FALSE
CA4900611,RAINS CREEK WATER DISTRICT,38.76916564439054,-123.00162745028649,FALSE
CA4900612,HEIGHTS MUTUAL WATER COMPANY,38.517245197032075,-122.68897263406768,FALSE
CA4900620,AUSTIN ACRES MUTUAL WATER COMPANY,38.47898373218095,-123.04975840932404,FALSE
CA4900630,AUSTIN CREEK MUTUAL (SPRINGHILL),38.4898534064279,-123.05651668398635,FALSE
CA4900634,HUCKLEBERRY MUTUAL WATER COMPANY,38.48445748390636,-123.06113860294951,FALSE
CA4900637,MAGIC MOUNTAIN MUTUAL WATER COMPANY,38.47540344901434,-123.05363429978608,FALSE
CA4900639,REDWOOD HEIGHTS MUTUAL WATER COMPANY,38.49991501518966,-123.06653434068956,FALSE
CA4900640,SONOMA COUNTY MUTUAL WATER COMPANY,38.49193176275953,-123.06710882406037,FALSE
CA4900641,SUNRISE MOUNTAIN MUTUAL WATER COMPANY,38.50212235498206,-123.07302371190559,FALSE
CA4900644,BRIDGEHAVEN PARK,38.43157255021896,-123.09890853884004,FALSE
CA4900646,ALEXANDER VALLEY ACRES WATER COMPANY,38.64091177508661,-122.81087448030978,FALSE
CA4900647,SERENO DEL MAR WATER COMPANY (PUC),38.38629657237495,-123.06778170087034,FALSE
CA4900653,LONE PINE MUTUAL WATER COMPANY,38.36422740106126,-122.80205423111407,FALSE
CA4900660,YULUPA MUTUAL WATER COMPANY,38.40036647631777,-122.6187039721373,FALSE
CA4900665,RUSSIAN RIVER MUTUAL WATER CO.,38.60572483716106,-122.84960771643289,FALSE
CA4900667,COLLEGE PARK MUTUAL WATER COMPANY,38.32516879811184,-122.62686367774681,FALSE
CA4900669,WENDELL LANE MUTUAL WATER COMPANY,38.347907721709774,-122.76832673282654,FALSE
CA4900673,ATHENA TERRACE MUTUAL WATER COMPANY,38.47739966205028,-122.84593321048854,FALSE
CA4900674,PINE HILL TERRACE MOBILE HOME PARK,38.43791007556708,-122.85709001320728,FALSE
CA4900675,ROSELAND MOBILE HOME PARK,38.42954762357584,-122.7352940080346,FALSE
CA4900687,BROOKWOOD MOBILE HOME PARK,38.47783937610881,-122.66052728440576,FALSE
CA4900720,MOBILE HOME ESTATES,38.52120421428991,-122.77739181768085,FALSE
CA4900721,COLONIAL PARK,38.519329522326,-122.77633364733391,FALSE
CA4900723,SHAMROCK MOBILE HOME PARK,38.53615335716423,-122.78583591137567,FALSE
CA4900728,EVERGREEN MOBILE ESTATES,38.56147864744154,-122.82457469164066,FALSE
CA4900736,CLEAR CREEK WATER COMPANY,38.800380416946744,-122.98516256170595,FALSE
CA4900785,NOEL HEIGHTS-CAL WATER SERVICE (PUC),38.49144269463984,-122.95731036110092,FALSE
CA4900787,PLAZA MOBILE HOME PARK,38.395551795133855,-122.71165316715143,FALSE
CA4900789,BLUE SPRUCE MOBILE HOME PARK,38.447305155515636,-122.8654568216075,FALSE
CA4900791,WESTERN MOBILE HOME PARK,38.39670028166001,-122.71482670287403,FALSE
CA4900793,VINEHILL VISTAS MUTUAL WATER COMPANY,38.47854589892559,-122.85622018613383,FALSE
CA4900794,SUNSET PARK COMMUNITY,38.40512068543014,-122.71475051908439,FALSE
CA4900795,STONEGATE MOBILE HOME PARK,38.50933385262137,-122.77856246633041,FALSE
CA4900796,SANTA ROSA MOBILE ESTATES,38.39391831586084,-122.70642873263499,FALSE
CA4900797,NORTH STAR MOBILE HOME PARK,38.39859913663053,-122.71151375254884,FALSE
CA4900798,"MOUNTAIN VIEW MOBILE ESTATES, LLC",38.40777875723987,-122.71103793371535,FALSE
CA4900799,EL PORTAL MOBILE ESTATES,38.40384331350005,-122.71055057955107,FALSE
CA4900832,LEISURE MOBILE HOME PARK,38.43097659108683,-122.75024387071306,FALSE
CA4900843,SONOMA RANCH MUTUAL WATER COMPANY,38.31325866535275,-122.43031129637612,FALSE
CA4900846,ROLLING OAKS ROAD ASSOCIATION,38.50039440339839,-122.67502012386016,FALSE
CA4900850,BODEGA WATER COMPANY,38.34955070351491,-122.98061877794547,FALSE
CA4900871,DE ANZA MOON VALLEY WATER COMPANY,38.28412585188084,-122.47138602527109,FALSE
CA4900892,SUMMIT VIEW RANCH MUTUAL WATER CO.,38.36102132141284,-122.62039842609155,FALSE
CA4900893,WEST WATER COMPANY (PUC),38.826755398112596,-123.00851443375882,FALSE
CA4900901,SOBRE VISTA WATER COMPANY,38.32733244677309,-122.51755510919797,FALSE
CA4900905,MARK WEST MEADOWS MUTUAL WATER,38.52234041873445,-122.72322953124377,FALSE
CA4900913,ROBIN WAY WATER SYSTEM,38.40061906292407,-122.720644711275,FALSE
CA4900943,ALLIANCE REDWOODS CONFERENCE GROUNDS,38.434533828203165,-122.97534371852849,FALSE
CA4900973,GEORGE RANCH MUTUAL WATER COMPANY,38.28959572280718,-122.53632122708885,FALSE
CA4901062,KINNYBROOK MUTUAL WATER COMPANY,38.423309191807796,-122.53586484046019,FALSE
CA4901071,BOULEVARD HEIGHTS MUTUAL WATER,38.26272951013865,-122.67178998959018,FALSE
CA4901221,GRATON MUTUAL (GREEN VALLEY HOA),38.43370563439144,-122.86919934546462,FALSE
CA4901246,DOWNTOWN GRATON MUTUAL WATER SYSTEM,38.43581385244561,-122.86906972511102,FALSE
CA4901309,HILTON MUTUAL WATER COMPANY,38.503514900799175,-122.94124568844488,FALSE
CA4901346,DELORES LANE WATER SYSTEM,38.395029283172846,-122.70805554478054,FALSE
CA4901355,TERRACE VIEW WATER SYSTEM,38.31819894081276,-122.6108033089126,FALSE
CA4901381,LICHAU HYLANDS MUTUAL WATER COMPANY,38.341862234932364,-122.6104375737247,FALSE
CA4901445,JAMES COURT WATER SYSTEM,38.421002036695775,-122.7225909183087,FALSE
CA4910002,"CLOVERDALE, CITY OF",38.79954346636183,-123.01890556940803,FALSE
CA4910003,PENNGROVE WATER COMPANY (PUC),38.30984115783572,-122.65965002865813,FALSE
CA4910004,SWEETWATER SPRINGS CWD - GUERNEVILLE,38.500597260623856,-122.98971687361563,FALSE
CA4910005,"HEALDSBURG, CITY OF",38.62251998367682,-122.86608115399942,FALSE
CA4910006,"PETALUMA, CITY OF",38.24309606412549,-122.62764695302137,FALSE
CA4910007,"SEA RANCH WATER COMPANY,THE (PUC)",38.718476841313894,-123.46270802832875,FALSE
CA4910008,RUSSIAN RIVER COUNTY WATER DISTRICT,38.49819323691084,-122.92020668941153,FALSE
CA4910009,"SANTA ROSA, CITY OF",38.448023995768665,-122.70029639636856,FALSE
CA4910010,SONOMA COUNTY CSA 41-FITCH MOUNTAIN,38.61870624766167,-122.8401123784726,FALSE
CA4910011,"SEBASTOPOL, CITY OF",38.39996921837796,-122.82770402996225,FALSE
CA4910012,"SONOMA, CITY OF",38.290588496167565,-122.4564772530656,FALSE
CA4910013,VALLEY OF THE MOON WATER DISTRICT,38.320306866750364,-122.50043863710599,FALSE
CA4910014,"ROHNERT PARK, CITY OF",38.348169917080654,-122.69643131973687,FALSE
CA4910016,"COTATI, CITY OF",38.32355748917554,-122.72005265403659,FALSE
CA4910017,"WINDSOR, TOWN OF",38.5433266765629,-122.80390340184385,FALSE
CA4910018,ARMSTRONG VALLEY-CAL WATER SERVICE (PUC),38.51840838297134,-122.99917231323921,FALSE
CA4910019,FORESTVILLE WATER DISTRICT,38.48067055952654,-122.89406190082707,FALSE
CA4910021,BODEGA BAY PUBLIC UTILITY DISTRICT,38.32216035530574,-123.04043827862016,FALSE
CA4910022,CANON MANOR WATER SYSTEM,38.331354353678584,-122.6691479233292,FALSE
CA4910023,CALIFORNIA-AMERICAN LARKFIELD (PUC),38.505513181468146,-122.75127338488568,FALSE
CA4910024,CALIFORNIA-AMERICAN GEYSERVILLE (PUC),38.71003742582225,-122.9091057679721,FALSE
CA4910025,KENWOOD VILLAGE WATER COMPANY (PUC),38.411994083792095,-122.54995863904513,FALSE
CA4910026,ODD FELLOWS RECREATION CLUB,38.502892649313765,-122.94853046519958,FALSE
CA4910027,SONOMA STATE UNIVERSITY,38.34063448169263,-122.67285745357866,FALSE
CA4910028,SWEETWATER SPRINGS CWD - MONTE RIO,38.46263337750641,-123.02038763055441,FALSE
CA4910029,CAMP MEEKER WATER SYSTEM,38.42488360299803,-122.95795300399334,FALSE
CA4910701,U.S. COAST GUARD TRAINING CENTER,38.25020858299637,-122.79013209226918,FALSE
CA5000005,CROWS LANDING COMM SVC DISTRICT,37.39335345436536,-121.07243932899607,FALSE
CA5000008,KNIGHTS FERRY COMM. SVC. DIST.,37.82028286103584,-120.6701810075654,FALSE
CA5000010,TID/ LA GRANGE WATER SYSTEM,37.66327194513782,-120.46361532056157,FALSE
CA5000013,OID #45,37.78467012178338,-120.815411086071,FALSE
CA5000014,OID #46 - SUNSET OAKS,37.78151251642209,-120.7853417058161,FALSE
CA5000015,OID #22 - WILLIAMS TRACT,37.7735874681784,-120.81970322886271,FALSE
CA5000016,OID #41 - MOUNTAIN VIEW,37.75161314909411,-120.87651292611469,FALSE
CA5000017,PARK HEIGHTS MUTUAL WATER CO,37.739385102114326,-120.95956529064219,FALSE
CA5000019,RIVERDALE PARK TRACT CSD,37.61007874912302,-121.03646557233178,FALSE
CA5000033,COBLES CORNER,37.594182322077685,-120.84652935919867,FALSE
CA5000048,LAZY B MOBILEHOME PARK,37.74600252221301,-120.90929999173073,FALSE
CA5000049,LONE PINE MHP,37.773985817794376,-120.82254072427948,FALSE
CA5000054,MORNINGSIDE MOBILEHOME PARK,37.71014006287617,-120.9713759078484,FALSE
CA5000055,OLIVE LANE MOBILEHOME PARK,37.706567985927904,-120.92018804429263,FALSE
CA5000058,FISHERMAN'S BEND MHP,37.35412819608841,-120.98036482651375,FALSE
CA5000060,CASA DE AMIGOS MOBILE HOME PARK,37.81846604588132,-120.86750623081227,FALSE
CA5000061,MARTIN'S MOBILE HOME COURT,37.35623465410451,-120.98339509208662,FALSE
CA5000067,TULLY MOBILE ESTATES,37.71726094068025,-121.01255632930481,FALSE
CA5000071,TWIN CYPRESS MOBILE HOME PARK,37.823129850414446,-120.6962403077884,FALSE
CA5000072,MULBERRY MHP,37.4802907820471,-120.83327105514786,FALSE
CA5000080,COUNTRY WESTERN MOBILE HOME PARK,37.57415188918111,-121.03131220849022,FALSE
CA5000082,4N MOBILEHOME PARK,37.79018829033251,-120.86866121454003,FALSE
CA5000090,RIVERVIEW MOBILE HOME ESTATES,37.624236546922354,-120.84528319064559,FALSE
CA5000095,SUNRISE VILLAGE MHP,37.62503135716684,-120.99443436868206,FALSE
CA5000099,DEL RIO EAST HOA WATER SYSTEM,37.747459219308354,-121.00372505620501,FALSE
CA5000218,COUNTRY VILLA APTS,37.592333958061474,-120.84881452964267,FALSE
CA5000237,NORTH OAKS MUTUAL WATER CO,37.79070334536967,-120.82944848680849,FALSE
CA5000263,OASIS INVESTMENTS,37.71170643609369,-120.99573052039133,FALSE
CA5000297,BUEHNER HOUSES,37.62271183128174,-121.2373913691703,FALSE
CA5000313,BUEHNER WATER SYSTEM,37.45195626182578,-121.04594241702335,FALSE
CA5000317,OID #51 - SUNSET OAKS #10,37.77819367038499,-120.81124540056733,FALSE
CA5000389,MONTEREY PARK TRACT CSD,37.52682683207611,-121.01143519088326,FALSE
CA5000408,WESTLEY CSD,37.54774102712603,-121.19967621488031,FALSE
CA5000433,OID-OAKDALE RURAL WATER SYSTEM #1,37.77980981533474,-120.80446073583079,FALSE
CA5000579,FOSTER FARMS #5,37.57381572171631,-120.75355275135392,FALSE
CA5010005,CITY OF MODESTO - SALIDA,37.708805320897355,-121.08452503814898,FALSE
CA5010006,CITY OF WATERFORD,37.641459314965275,-120.76242024278852,FALSE
CA5010007,HILLSVIEW HOMES,37.54385453875834,-121.20370579111834,FALSE
CA5010008,"HUGHSON, CITY OF",37.60061312973786,-120.86560951724796,FALSE
CA5010009,KEYES COMMUNITY SERVICES DIST.,37.55848611620254,-120.91256039971238,FALSE
CA5010010,"MODESTO, CITY OF",37.65871552048088,-120.98162393418656,FALSE
CA5010013,CITY OF NEWMAN-WATER DEPARTMENT,37.316807499635935,-121.02518112060753,FALSE
CA5010014,"OAKDALE, CITY OF",37.761618961891735,-120.84519045840966,FALSE
CA5010017,"PATTERSON, CITY OF",37.48002072175698,-121.10672884898229,FALSE
CA5010018,"RIVERBANK, CITY OF",37.72979719224506,-120.93800110361796,FALSE
CA5010019,"TURLOCK, CITY OF",37.50423780374371,-120.85428593276339,FALSE
CA5010021,DENAIR COMMUNITY SERVICES DISTRICT,37.52488237654536,-120.79894968572442,FALSE
CA5010023,CITY OF MODESTO - SOUTH TURLOCK,37.48724456099989,-120.83174103795987,FALSE
CA5010026,WATERFORD - HICKMAN,37.62022131135632,-120.75162730625168,FALSE
CA5010028,"CERES, CITY OF",37.597152897534926,-120.95610502566149,FALSE
CA5010029,CITY OF MODESTO - HILLCREST (DEL RIO),37.741905681742914,-121.01075755041478,FALSE
CA5010031,CITY OF MODESTO - WALNUT MANOR,37.61101330667575,-120.95412310750692,FALSE
CA5010033,CITY OF MODESTO - GRAYSON,37.56448117958098,-121.18009844157174,FALSE
CA5010034,CITY OF MODESTO - NORTH TURLOCK,37.520962520400694,-120.84691334600865,FALSE
CA5010035,CITY OF MODESTO - CENTRAL TURLOCK,37.509184001105524,-120.83769835598528,FALSE
CA5010039,WESTERN HILLS WATER DISTRICT/DIABLO GRAN,37.40609734298583,-121.26044075385255,FALSE
CA5010042,WATERFORD-RIVER POINTE,37.638094506023634,-120.74884688772478,FALSE
CA5100107,SUTTER CO. WWD#1 (ROBBINS),38.870086021558514,-121.70418333888296,FALSE
CA5100112,TIERRA BUENA MHP #1,39.14985356247175,-121.66353749106995,FALSE
